-0.59404,0
-0.59186,-0.0603527536207609
-0.58968,-0.060352753620713
-0.58752,-0.0689733705600287
-0.58536,-0.0689733705599809
-0.58316,-0.051732136681493
-0.58097,-0.056042445151103
-0.5788,-0.0646630620903709
-0.57662,-0.0603527536207609
-0.57442,-0.051732136681493
-0.57222,-0.0517321366814452
-0.57003,-0.0560424451511509
-0.56783,-0.0517321366814452
-0.56562,-0.047421828211883
-0.5634,-0.0431115197422252
-0.56138,-0.129317689134808
-0.55936,-0.129317689134808
-0.55715,-0.047421828211883
-0.55493,-0.0431115197422252
-0.55271,-0.0431115197422252
-0.55048,-0.0388012112725673
-0.54824,-0.0344909028029573
-0.546,-0.0344909028030052
-0.54378,-0.0431115197422252
-0.54156,-0.0431115197422252
-0.53933,-0.0388012112725673
-0.5371,-0.0388012112726152
-0.53484,-0.0258702858636894
-0.53259,-0.0301805943333473
-0.53033,-0.0258702858636894
-0.52808,-0.0301805943333473
-0.52464,0.482746113552588
-0.5212,0.482746113552588
-0.51898,-0.0431115197422252
-0.51677,-0.0474218282118352
-0.51455,-0.0431115197422252
-0.51234,-0.047421828211883
-0.5101,-0.0344909028029573
-0.50787,-0.0388012112726152
-0.50564,-0.0388012112725673
-0.50342,-0.0431115197422252
-0.50119,-0.0388012112726152
-0.49895,-0.0344909028029573
-0.49671,-0.0344909028029573
-0.49446,-0.0301805943333473
-0.49221,-0.0301805943333233
-0.48997,-0.0344909028029812
-0.4879,-0.107766146786662
-0.48583,-0.107766146786662
-0.48359,-0.0344909028029812
-0.48135,-0.0344909028029573
-0.47907,-0.0172496689244455
-0.4768,-0.0215599773940794
-0.47453,-0.0215599773940794
-0.47226,-0.0215599773940794
-0.46999,-0.0215599773940794
-0.46772,-0.0215599773940794
-0.46547,-0.0301805943333233
-0.46322,-0.0301805943333473
-0.46091,-0.00431874351554373
-0.45861,-0.00862905198520159
-0.45633,-0.0172496689244455
-0.45405,-0.0172496689244455
-0.45076,0.41809148650815
-0.44748,0.413781178038517
-0.44523,-0.0301805943333473
-0.44298,-0.0301805943333233
-0.44072,-0.0258702858637133
-0.43846,-0.0258702858637133
-0.4362,-0.0258702858636894
-0.43394,-0.0258702858637133
-0.43166,-0.0172496689244455
-0.42939,-0.0215599773940794
-0.42713,-0.0258702858637133
-0.42487,-0.0258702858637133
-0.42258,-0.0129393604548116
-0.42029,-0.0129393604548116
-0.41802,-0.0215599773940794
-0.41575,-0.0215599773940794
-0.41363,-0.0862146044385166
-0.41151,-0.0862146044385166
-0.40924,-0.0215599773940794
-0.40698,-0.0258702858637133
-0.40466,-8.43504593373012e-06
-0.40235,-0.00431874351554373
-0.40006,-0.0129393604548355
-0.39777,-0.0129393604548116
-0.39546,-0.00431874351554373
-0.39315,-0.0043187435155676
-0.39087,-0.0172496689244455
-0.3886,-0.0215599773940794
-0.38626,0.00861218189333424
-0.38392,0.00861218189333424
-0.38162,-0.00862905198520159
-0.37933,-0.0129393604548116
-0.37664,0.159472978330378
-0.37396,0.15516266986072
-0.37168,-0.0172496689244455
-0.36941,-0.0215599773940794
-0.36711,-0.0086290519851776
-0.36481,-0.00862905198520159
-0.36252,-0.0129393604548116
-0.36024,-0.0172496689244455
-0.35792,-8.43504593373012e-06
-0.35561,-0.00431874351554373
-0.35332,-0.0129393604548355
-0.35104,-0.0172496689244455
-0.34872,-8.43504590974931e-06
-0.34639,0.00430187342370014
-0.34409,-0.00862905198520159
-0.3418,-0.0129393604548116
-0.33965,-0.0732836790296387
-0.3375,-0.0732836790296387
-0.33521,-0.0129393604548116
-0.33293,-0.0172496689244455
-0.33058,0.0129224903629681
-0.32823,0.0129224903629441
-0.32592,-0.00431874351554373
-0.32362,-0.00862905198520159
-0.32127,0.0129224903629681
-0.31892,0.0129224903629681
-0.31663,-0.0129393604548355
-0.31434,-0.0129393604548116
-0.31196,0.025853415771846
-0.30959,0.0215431073022359
-0.30728,-0.0043187435155676
-0.30497,-0.0043187435155676
-0.30238,0.116369893634087
-0.29979,0.116369893634063
-0.29748,-0.0043187435155676
-0.29518,-0.0086290519851776
-0.29285,0.00430187342370014
-0.29052,0.00430187342370014
-0.28821,-0.0043187435155676
-0.2859,-0.00431874351554373
-0.28356,0.00861218189333424
-0.28123,0.00430187342370014
-0.27892,-0.0043187435155676
-0.27661,-0.0043187435155676
-0.27425,0.017232798832602
-0.2719,0.0129224903629681
-0.26959,-0.0043187435155676
-0.26727,-8.43504593373012e-06
-0.2651,-0.0646630620903709
-0.26292,-0.0603527536207369
-0.26061,-0.0043187435155676
-0.2583,-0.00431874351554373
-0.25593,0.0215431073022121
-0.25356,0.0215431073022121
-0.25123,0.00430187342370014
-0.24891,-8.43504592173971e-06
-0.24654,0.0215431073022121
-0.24418,0.01723279883259
-0.24187,-0.00431874351555572
-0.23956,-0.00431874351555572
-0.23716,0.0344740327111017
-0.23477,0.0301637242414798
-0.23245,-8.43504592173971e-06
-0.23012,0.00430187342370014
-0.22789,-0.0388012112726032
-0.22566,-0.0388012112725912
-0.22334,-8.43504593373012e-06
-0.22102,-8.43504592173971e-06
-0.21866,0.01723279883259
-0.21631,0.0129224903629561
-0.21398,0.00430187342370014
-0.21165,0.00430187342370014
-0.20929,0.01723279883259
-0.20693,0.01723279883259
-0.20461,-8.43504592173971e-06
-0.20228,0.00430187342370014
-0.19991,0.0215431073022121
-0.19753,0.025853415771846
-0.1952,0.00430187342370014
-0.19287,0.00430187342370014
-0.19068,-0.056042445151103
-0.18848,-0.051732136681493
-0.18616,-8.43504592173971e-06
-0.18384,-8.43504593373012e-06
-0.18144,0.0344740327111137
-0.17905,0.0301637242414798
-0.17672,0.00430187342370014
-0.17438,0.00861218189332225
-0.172,0.025853415771858
-0.16962,0.025853415771846
-0.16729,0.00430187342370014
-0.16497,-8.43504593373012e-06
-0.16256,0.0387843411807358
-0.16015,0.0387843411807478
-0.15782,0.00430187342370014
-0.15549,0.00430187342370014
-0.15326,-0.0388012112726032
-0.15102,-0.0344909028029573
-0.14869,0.00430187342370014
-0.14635,0.00861218189332225
-0.14398,0.0215431073022239
-0.1416,0.025853415771846
-0.13926,0.00861218189333424
-0.13692,0.00861218189333424
-0.13454,0.025853415771846
-0.13216,0.025853415771846
-0.12983,0.00430187342370014
-0.12749,0.00861218189333424
-0.1251,0.0301637242414798
-0.12271,0.0301637242414738
-0.12037,0.00861218189332824
-0.11803,0.00861218189333424
-0.11582,-0.047421828211859
-0.1136,-0.0431115197422252
-0.11127,0.00430187342370614
-0.10894,0.00430187342370014
-0.10654,0.0344740327111077
-0.10413,0.0387843411807358
-0.10179,0.00861218189332824
-0.099454,0.00688805850548047
-0.097057,0.0331809401702177
-0.094659,0.0336119710171869
-0.092335,0.00171568834191982
-0.09001,0.00214671918888332
-0.087588,0.0439567113442965
-0.085166,0.0439567113442905
-0.082834,0.00516393511762692
-0.080502,0.00516393511762692
-0.078506,-0.139662429461929
-0.076509,-0.13923139861496
-0.074167,0.00947424358725502
-0.071824,0.00990527443421829
-0.069431,0.0314568167823641
-0.067038,0.0314568167823701
-0.064692,0.0111983669751086
-0.062347,0.0107673361281451
-0.059953,0.0318878476293305
-0.057559,0.0318878476293305
-0.055219,0.00861218189333113
-0.052879,0.00861218189332824
-0.050473,0.037060217792888
-0.048066,0.0374912486398487
-0.045725,0.00904321274029152
-0.043383,0.0094742435872579
-0.041153,-0.0388012112725972
